ip,端口,延迟,速度
141.101.123.233,443,0,0.00
141.101.123.171,443,0,0.00
141.101.123.231,443,0,0.00
141.101.123.202,443,0,0.00
141.101.123.197,443,0,0.00
141.101.123.152,443,0,0.00
141.101.123.179,443,0,0.00
141.101.122.150,443,0,0.00
141.101.122.212,443,0,0.00
141.101.122.103,443,0,0.00
141.101.122.130,443,0,0.00
141.101.122.159,443,0,0.00
141.101.122.29,443,0,0.00
141.101.122.88,443,0,0.00
141.101.122.96,443,0,0.00
141.101.122.95,443,0,0.00
141.101.122.100,443,0,0.00
141.101.122.28,443,0,0.00
141.101.122.102,443,0,0.00
141.101.121.226,443,0,0.00
141.101.122.123,443,0,0.00
141.101.122.90,443,0,0.00
141.101.122.144,443,0,0.00
141.101.122.158,443,0,0.00
141.101.122.86,443,0,0.00
141.101.122.89,443,0,0.00
141.101.122.101,443,0,0.00
141.101.122.31,443,0,0.00
141.101.114.117,443,0,0.00
141.101.115.101,443,0,0.00
141.101.114.228,443,0,0.00
141.101.114.244,443,0,0.00
141.101.114.234,443,0,0.00
141.101.114.227,443,0,0.00
141.101.114.224,443,0,0.00
141.101.114.241,443,0,0.00
141.101.114.225,443,0,0.00
141.101.114.233,443,0,0.00
141.101.114.232,443,0,0.00
141.101.114.218,443,0,0.00
141.101.114.238,443,0,0.00
141.101.114.240,443,0,0.00
141.101.114.126,443,0,0.00
141.101.114.236,443,0,0.00
141.101.114.231,443,0,0.00
141.101.114.237,443,0,0.00
141.101.114.223,443,0,0.00
141.101.114.229,443,0,0.00
141.101.120.3,443,0,0.00
141.101.120.112,443,0,0.00
141.101.123.74,443,0,0.00
141.101.123.213,443,0,0.00
141.101.123.161,443,0,0.00
141.101.123.214,443,0,0.00
141.101.123.182,443,0,0.00
141.101.123.141,443,0,0.00
141.101.123.194,443,0,0.00
141.101.123.215,443,0,0.00
141.101.123.212,443,0,0.00
141.101.123.216,443,0,0.00
141.101.123.198,443,0,0.00
141.101.123.184,443,0,0.00
141.101.123.201,443,0,0.00
141.101.123.218,443,0,0.00
141.101.123.200,443,0,0.00
141.101.123.205,443,0,0.00
141.101.123.186,443,0,0.00
141.101.123.145,443,0,0.00
141.101.123.150,443,0,0.00
141.101.123.208,443,0,0.00
141.101.123.206,443,0,0.00
141.101.123.199,443,0,0.00
141.101.123.187,443,0,0.00
141.101.123.162,443,0,0.00
141.101.123.174,443,0,0.00
141.101.123.73,443,0,0.00
141.101.123.19,443,0,0.00
141.101.122.211,443,0,0.00
141.101.122.141,443,0,0.00
141.101.122.201,443,0,0.00
141.101.122.214,443,0,0.00
141.101.123.50,443,0,0.00
141.101.122.207,443,0,0.00
141.101.122.206,443,0,0.00
141.101.122.196,443,0,0.00
141.101.122.148,443,0,0.00
141.101.122.151,443,0,0.00
141.101.122.193,443,0,0.00
141.101.122.134,443,0,0.00
141.101.122.137,443,0,0.00
141.101.122.217,443,0,0.00
141.101.122.128,443,0,0.00
141.101.122.216,443,0,0.00
141.101.122.143,443,0,0.00
141.101.122.185,443,0,0.00
141.101.122.188,443,0,0.00
141.101.122.87,443,0,0.00
141.101.122.99,443,0,0.00
141.101.122.35,443,0,0.00
141.101.122.34,443,0,0.00
141.101.122.131,443,0,0.00
141.101.122.94,443,0,0.00
141.101.122.91,443,0,0.00
141.101.122.93,443,0,0.00
141.101.122.97,443,0,0.00
141.101.122.19,443,0,0.00
141.101.122.129,443,0,0.00
141.101.122.92,443,0,0.00
141.101.122.37,443,0,0.00
141.101.122.33,443,0,0.00
141.101.122.38,443,0,0.00
141.101.122.124,443,0,0.00
141.101.122.36,443,0,0.00
141.101.122.40,443,0,0.00
141.101.113.18,443,0,0.00
141.101.113.48,443,0,0.00
141.101.113.24,443,0,0.00
141.101.121.246,443,0,0.00
141.101.121.208,443,0,0.00
141.101.121.171,443,0,0.00
141.101.121.234,443,0,0.00
141.101.121.133,443,0,0.00
141.101.121.175,443,0,0.00
141.101.121.141,443,0,0.00
141.101.121.134,443,0,0.00
141.101.121.235,443,0,0.00
141.101.121.172,443,0,0.00
141.101.121.166,443,0,0.00
141.101.121.169,443,0,0.00
141.101.121.140,443,0,0.00
141.101.121.154,443,0,0.00
141.101.121.228,443,0,0.00
141.101.121.170,443,0,0.00
141.101.121.165,443,0,0.00
141.101.121.117,443,0,0.00
141.101.121.126,443,0,0.00
141.101.121.115,443,0,0.00
141.101.121.116,443,0,0.00
141.101.121.73,443,0,0.00
141.101.115.25,443,0,0.00
141.101.114.106,443,0,0.00
141.101.114.137,443,0,0.00
141.101.114.195,443,0,0.00
141.101.114.194,443,0,0.00
141.101.114.204,443,0,0.00
141.101.114.138,443,0,0.00
141.101.115.24,443,0,0.00
141.101.114.245,443,0,0.00
141.101.115.19,443,0,0.00
141.101.115.23,443,0,0.00
141.101.115.22,443,0,0.00
141.101.114.192,443,0,0.00
141.101.115.21,443,0,0.00
141.101.114.189,443,0,0.00
141.101.114.188,443,0,0.00
141.101.114.190,443,0,0.00
141.101.114.108,443,0,0.00
141.101.114.193,443,0,0.00
141.101.114.175,443,0,0.00
141.101.114.102,443,0,0.00
141.101.114.110,443,0,0.00
141.101.115.20,443,0,0.00
141.101.114.242,443,0,0.00
141.101.114.186,443,0,0.00
141.101.115.27,443,0,0.00
141.101.114.99,443,0,0.00
141.101.114.67,443,0,0.00
141.101.115.9,443,0,0.00
141.101.114.140,443,0,0.00
141.101.114.107,443,0,0.00
141.101.115.31,443,0,0.00
141.101.115.17,443,0,0.00
141.101.115.30,443,0,0.00
141.101.115.28,443,0,0.00
141.101.114.103,443,0,0.00
141.101.115.26,443,0,0.00
141.101.115.36,443,0,0.00
141.101.114.243,443,0,0.00
141.101.115.29,443,0,0.00
141.101.114.7,443,0,0.00
141.101.114.135,443,0,0.00
141.101.114.130,443,0,0.00
141.101.114.141,443,0,0.00
141.101.114.191,443,0,0.00
141.101.114.105,443,0,0.00
141.101.115.32,443,0,0.00
141.101.114.196,443,0,0.00
141.101.114.182,443,0,0.00
141.101.114.179,443,0,0.00
141.101.114.180,443,0,0.00
141.101.114.178,443,0,0.00
141.101.114.181,443,0,0.00
141.101.114.136,443,0,0.00
141.101.120.140,443,0,0.00
141.101.120.135,443,0,0.00
141.101.120.134,443,0,0.00
141.101.120.137,443,0,0.00
141.101.120.138,443,0,0.00
141.101.120.139,443,0,0.00
141.101.120.142,443,0,0.00
141.101.120.133,443,0,0.00
141.101.120.127,443,0,0.00
141.101.120.124,443,0,0.00
141.101.120.126,443,0,0.00
141.101.120.125,443,0,0.00
141.101.120.115,443,0,0.00
141.101.120.111,443,0,0.00
141.101.114.78,443,0,0.00
141.101.120.106,443,0,0.00
141.101.120.113,443,0,0.00
141.101.120.117,443,0,0.00
141.101.120.116,443,0,0.00
141.101.113.245,443,0,0.00
141.101.113.19,443,0,0.00
141.101.114.139,443,0,0.00
141.101.114.104,443,0,0.00
141.101.114.43,443,0,0.00
141.101.113.237,443,0,0.00
141.101.114.36,443,0,0.00
141.101.114.42,443,0,0.00
141.101.114.40,443,0,0.00
141.101.113.240,443,0,0.00
141.101.114.28,443,0,0.00
141.101.114.44,443,0,0.00
141.101.114.19,443,0,0.00
141.101.114.33,443,0,0.00
141.101.114.39,443,0,0.00
141.101.114.34,443,0,0.00
141.101.114.47,443,0,0.00
141.101.114.37,443,0,0.00
141.101.114.35,443,0,0.00
141.101.114.38,443,0,0.00
141.101.114.30,443,0,0.00
141.101.113.249,443,0,0.00
141.101.113.247,443,0,0.00
141.101.113.174,443,0,0.00
141.101.113.235,443,0,0.00
141.101.113.233,443,0,0.00
141.101.113.236,443,0,0.00
141.101.113.177,443,0,0.00
141.101.113.175,443,0,0.00
141.101.113.234,443,0,0.00
141.101.113.28,443,0,0.00
141.101.113.244,443,0,0.00
141.101.113.171,443,0,0.00
141.101.113.170,443,0,0.00
141.101.113.172,443,0,0.00
141.101.115.179,443,0,0.00
141.101.115.184,443,0,0.00
141.101.113.126,443,0,0.00
141.101.113.23,443,0,0.00
141.101.115.159,443,0,0.00
141.101.115.240,443,0,0.00
141.101.113.25,443,0,0.00
141.101.115.190,443,0,0.00
141.101.115.164,443,0,0.00
141.101.115.160,443,0,0.00
141.101.115.148,443,0,0.00
141.101.115.158,443,0,0.00
141.101.115.180,443,0,0.00
141.101.115.146,443,0,0.00
141.101.115.170,443,0,0.00
141.101.115.150,443,0,0.00
141.101.115.156,443,0,0.00
141.101.115.141,443,0,0.00
141.101.115.157,443,0,0.00
141.101.115.236,443,0,0.00
141.101.115.154,443,0,0.00
141.101.115.53,443,0,0.00
141.101.115.183,443,0,0.00
141.101.115.163,443,0,0.00
141.101.115.142,443,0,0.00
141.101.115.94,443,0,0.00
141.101.115.149,443,0,0.00
141.101.115.155,443,0,0.00
141.101.115.145,443,0,0.00
141.101.115.152,443,0,0.00
141.101.115.147,443,0,0.00
141.101.115.153,443,0,0.00
141.101.114.200,443,0,0.00
141.101.115.174,443,0,0.00
141.101.114.199,443,0,0.00
141.101.115.178,443,0,0.00
141.101.115.177,443,0,0.00
141.101.115.181,443,0,0.00
141.101.115.96,443,0,0.00
141.101.115.41,443,0,0.00
141.101.114.197,443,0,0.00
141.101.115.40,443,0,0.00
141.101.115.38,443,0,0.00
141.101.115.42,443,0,0.00
141.101.114.247,443,0,0.00
141.101.115.168,443,0,0.00
141.101.115.172,443,0,0.00
141.101.115.169,443,0,0.00
141.101.115.176,443,0,0.00
141.101.115.37,443,0,0.00
141.101.115.124,443,0,0.00
141.101.115.175,443,0,0.00
141.101.115.171,443,0,0.00
141.101.114.198,443,0,0.00
141.101.115.35,443,0,0.00
141.101.115.166,443,0,0.00
141.101.115.161,443,0,0.00
141.101.115.167,443,0,0.00
141.101.115.136,443,0,0.00
141.101.115.39,443,0,0.00
141.101.115.71,443,0,0.00
141.101.115.43,443,0,0.00
141.101.115.65,443,0,0.00
141.101.115.57,443,0,0.00
141.101.115.54,443,0,0.00
141.101.115.13,443,0,0.00
141.101.115.61,443,0,0.00
141.101.115.14,443,0,0.00
141.101.115.64,443,0,0.00
141.101.115.44,443,0,0.00
141.101.115.45,443,0,0.00
141.101.115.46,443,0,0.00
141.101.115.15,443,0,0.00
141.101.115.12,443,0,0.00
141.101.115.51,443,0,0.00
141.101.114.187,443,0,0.00
141.101.115.50,443,0,0.00
141.101.115.60,443,0,0.00
141.101.115.11,443,0,0.00
141.101.115.63,443,0,0.00
141.101.115.49,443,0,0.00
141.101.115.59,443,0,0.00
141.101.115.48,443,0,0.00
141.101.115.56,443,0,0.00
141.101.115.47,443,0,0.00
141.101.115.62,443,0,0.00
141.101.115.58,443,0,0.00
141.101.115.18,443,0,0.00
141.101.115.55,443,0,0.00
141.101.115.8,443,0,0.00
141.101.115.139,443,0,0.00
141.101.115.52,443,0,0.00
141.101.114.151,443,0,0.00
141.101.114.211,443,0,0.00
141.101.114.220,443,0,0.00
141.101.114.157,443,0,0.00
141.101.114.170,443,0,0.00
141.101.114.183,443,0,0.00
141.101.115.33,443,0,0.00
141.101.114.215,443,0,0.00
141.101.114.216,443,0,0.00
141.101.114.219,443,0,0.00
141.101.114.212,443,0,0.00
141.101.114.167,443,0,0.00
141.101.114.158,443,0,0.00
141.101.114.172,443,0,0.00
141.101.114.213,443,0,0.00
141.101.114.184,443,0,0.00
141.101.114.251,443,0,0.00
141.101.114.152,443,0,0.00
141.101.114.177,443,0,0.00
141.101.114.214,443,0,0.00
141.101.114.142,443,0,0.00
141.101.114.185,443,0,0.00
141.101.114.111,443,0,0.00
141.101.114.166,443,0,0.00
141.101.114.101,443,0,0.00
141.101.114.109,443,0,0.00
141.101.114.173,443,0,0.00
141.101.114.153,443,0,0.00
141.101.114.249,443,0,0.00
141.101.114.230,443,0,0.00
141.101.114.235,443,0,0.00
141.101.114.88,443,0,0.00
141.101.114.51,443,0,0.00
141.101.114.55,443,0,0.00
141.101.114.95,443,0,0.00
141.101.114.85,443,0,0.00
141.101.114.50,443,0,0.00
141.101.114.58,443,0,0.00
141.101.114.52,443,0,0.00
141.101.114.90,443,0,0.00
141.101.114.49,443,0,0.00
141.101.114.45,443,0,0.00
141.101.114.57,443,0,0.00
141.101.114.86,443,0,0.00
141.101.114.46,443,0,0.00
141.101.114.54,443,0,0.00
141.101.113.238,443,0,0.00
141.101.113.239,443,0,0.00
141.101.114.41,443,0,0.00
141.101.114.31,443,0,0.00
141.101.114.24,443,0,0.00
141.101.114.29,443,0,0.00
141.101.114.27,443,0,0.00
141.101.114.26,443,0,0.00
141.101.113.84,443,0,0.00
141.101.113.112,443,0,0.00
141.101.113.135,443,0,0.00
141.101.113.100,443,0,0.00
141.101.113.131,443,0,0.00
141.101.113.99,443,0,0.00
141.101.113.102,443,0,0.00
141.101.113.4,443,0,0.00
141.101.113.85,443,0,0.00
141.101.113.86,443,0,0.00
141.101.113.166,443,0,0.00
141.101.113.29,443,0,0.00
141.101.113.51,443,0,0.00
141.101.113.26,443,0,0.00
141.101.115.97,443,0,0.00
141.101.113.82,443,0,0.00
141.101.113.79,443,0,0.00
141.101.113.21,443,0,0.00
141.101.115.232,443,0,0.00
141.101.115.239,443,0,0.00
141.101.115.93,443,0,0.00
141.101.113.93,443,0,0.00
141.101.115.102,443,0,0.00
141.101.115.230,443,0,0.00
141.101.115.95,443,0,0.00
141.101.115.99,443,0,0.00
141.101.115.235,443,0,0.00
141.101.115.98,443,0,0.00
141.101.115.228,443,0,0.00
141.101.115.234,443,0,0.00
141.101.115.34,443,0,0.00
141.101.114.176,443,0,0.00
141.101.114.246,443,0,0.00
141.101.114.171,443,0,0.00
141.101.114.217,443,0,0.00
141.101.114.162,443,0,0.00
141.101.114.160,443,0,0.00
141.101.114.221,443,0,0.00
141.101.114.253,443,0,0.00
141.101.114.156,443,0,0.00
141.101.114.250,443,0,0.00
141.101.114.248,443,0,0.00
141.101.114.161,443,0,0.00
141.101.114.252,443,0,0.00
141.101.114.165,443,0,0.00
141.101.114.163,443,0,0.00
141.101.114.169,443,0,0.00
141.101.114.164,443,0,0.00
141.101.114.174,443,0,0.00
141.101.114.159,443,0,0.00
141.101.115.10,443,0,0.00
141.101.114.154,443,0,0.00
141.101.114.239,443,0,0.00
141.101.114.155,443,0,0.00
141.101.114.168,443,0,0.00
141.101.114.134,443,0,0.00
141.101.114.131,443,0,0.00
141.101.114.129,443,0,0.00
141.101.115.186,443,0,0.00
141.101.115.187,443,0,0.00
141.101.115.100,443,0,0.00
141.101.115.92,443,0,0.00
141.101.115.121,443,0,0.00
141.101.115.137,443,0,0.00
141.101.115.237,443,0,0.00
141.101.90.103,443,0,0.00
141.101.90.116,443,0,0.00
141.101.90.101,443,0,0.00
141.101.90.119,443,0,0.00
141.101.90.100,443,0,0.00
141.101.90.102,443,0,0.00
141.101.90.98,443,0,0.00
141.101.90.113,443,0,0.00
141.101.90.117,443,0,0.00
141.101.90.109,443,0,0.00
141.101.90.110,443,0,0.00
141.101.90.112,443,0,0.00
141.101.90.108,443,0,0.00
141.101.90.96,443,0,0.00
141.101.90.118,443,0,0.00
141.101.90.111,443,0,0.00
141.101.90.104,443,0,0.00
141.101.90.114,443,0,0.00
141.101.90.115,443,0,0.00
141.101.90.107,443,0,0.00
141.101.90.97,443,0,0.00
141.101.90.105,443,0,0.00
141.101.90.106,443,0,0.00
141.101.90.99,443,0,0.00
141.101.70.112,443,0,0.00
108.162.196.241,443,0,0.00
108.162.196.179,443,0,0.00
108.162.196.250,443,0,0.00
108.162.196.209,443,0,0.00
108.162.196.207,443,0,0.00
108.162.196.203,443,0,0.00
108.162.196.208,443,0,0.00
108.162.196.26,443,0,0.00
108.162.196.15,443,0,0.00
108.162.196.31,443,0,0.00
108.162.196.23,443,0,0.00
108.162.196.25,443,0,0.00
108.162.196.71,443,0,0.00
108.162.196.27,443,0,0.00
108.162.196.55,443,0,0.00
108.162.196.56,443,0,0.00
108.162.196.87,443,0,0.00
108.162.196.7,443,0,0.00
108.162.196.8,443,0,0.00
108.162.196.14,443,0,0.00
108.162.196.21,443,0,0.00
108.162.196.12,443,0,0.00
108.162.196.16,443,0,0.00
108.162.196.18,443,0,0.00
108.162.196.9,443,0,0.00
108.162.196.22,443,0,0.00
108.162.196.19,443,0,0.00
108.162.196.165,443,0,0.00
108.162.196.253,443,0,0.00
108.162.196.236,443,0,0.00
108.162.196.245,443,0,0.00
108.162.196.216,443,0,0.00
108.162.196.32,443,0,0.00
108.162.196.28,443,0,0.00
108.162.196.44,443,0,0.00
108.162.196.47,443,0,0.00
108.162.196.45,443,0,0.00
108.162.196.6,443,0,0.00
108.162.196.4,443,0,0.00
108.162.196.10,443,0,0.00
108.162.196.11,443,0,0.00
108.162.196.17,443,0,0.00
108.162.196.20,443,0,0.00
108.162.196.5,443,0,0.00
108.162.196.34,443,0,0.00
108.162.194.91,443,0,0.00
108.162.194.145,443,0,0.00
108.162.194.90,443,0,0.00
108.162.194.97,443,0,0.00
108.162.193.203,443,0,0.00
108.162.193.130,443,0,0.00
108.162.193.137,443,0,0.00
108.162.193.136,443,0,0.00
108.162.193.135,443,0,0.00
108.162.193.51,443,0,0.00
108.162.193.124,443,0,0.00
108.162.194.45,443,0,0.00
108.162.193.133,443,0,0.00
108.162.193.141,443,0,0.00
108.162.193.103,443,0,0.00
108.162.192.192,443,0,0.00
108.162.192.194,443,0,0.00
108.162.192.252,443,0,0.00
108.162.192.188,443,0,0.00
108.162.192.190,443,0,0.00
108.162.192.186,443,0,0.00
108.162.192.191,443,0,0.00
108.162.192.196,443,0,0.00
108.162.192.19,443,0,0.00
108.162.192.167,443,0,0.00
108.162.192.18,443,0,0.00
108.162.192.13,443,0,0.00
108.162.192.16,443,0,0.00
108.162.192.12,443,0,0.00
108.162.192.17,443,0,0.00
108.162.192.11,443,0,0.00
108.162.192.20,443,0,0.00
108.162.192.14,443,0,0.00
108.162.192.15,443,0,0.00
108.162.195.198,443,0,0.00
108.162.195.238,443,0,0.00
108.162.195.197,443,0,0.00
108.162.195.196,443,0,0.00
108.162.195.187,443,0,0.00
108.162.195.205,443,0,0.00
108.162.195.206,443,0,0.00
108.162.195.209,443,0,0.00
108.162.195.199,443,0,0.00
108.162.195.210,443,0,0.00
108.162.195.200,443,0,0.00
108.162.195.149,443,0,0.00
108.162.192.36,443,0,0.00
108.162.195.204,443,0,0.00
108.162.195.207,443,0,0.00
108.162.195.217,443,0,0.00
108.162.195.225,443,0,0.00
108.162.192.30,443,0,0.00
108.162.195.228,443,0,0.00
108.162.195.231,443,0,0.00
108.162.195.147,443,0,0.00
108.162.195.155,443,0,0.00
108.162.195.193,443,0,0.00
108.162.192.41,443,0,0.00
108.162.195.142,443,0,0.00
108.162.192.3,443,0,0.00
108.162.192.35,443,0,0.00
108.162.195.233,443,0,0.00
108.162.195.195,443,0,0.00
108.162.195.188,443,0,0.00
108.162.195.150,443,0,0.00
108.162.192.38,443,0,0.00
108.162.192.37,443,0,0.00
108.162.195.229,443,0,0.00
108.162.195.201,443,0,0.00
108.162.195.151,443,0,0.00
108.162.195.161,443,0,0.00
108.162.195.203,443,0,0.00
108.162.195.153,443,0,0.00
108.162.195.60,443,0,0.00
108.162.195.185,443,0,0.00
108.162.195.230,443,0,0.00
108.162.195.178,443,0,0.00
108.162.195.73,443,0,0.00
108.162.195.227,443,0,0.00
108.162.195.175,443,0,0.00
108.162.195.223,443,0,0.00
108.162.195.222,443,0,0.00
108.162.195.235,443,0,0.00
108.162.195.183,443,0,0.00
108.162.195.221,443,0,0.00
108.162.195.234,443,0,0.00
108.162.195.236,443,0,0.00
108.162.195.226,443,0,0.00
108.162.195.240,443,0,0.00
108.162.195.237,443,0,0.00
108.162.195.146,443,0,0.00
108.162.195.148,443,0,0.00
108.162.195.232,443,0,0.00
108.162.195.141,443,0,0.00
108.162.195.145,443,0,0.00
108.162.195.202,443,0,0.00
108.162.195.224,443,0,0.00
108.162.195.144,443,0,0.00
108.162.195.184,443,0,0.00
108.162.195.182,443,0,0.00
108.162.195.191,443,0,0.00
108.162.195.214,443,0,0.00
108.162.195.218,443,0,0.00
108.162.195.177,443,0,0.00
108.162.195.86,443,0,0.00
108.162.195.189,443,0,0.00
108.162.195.179,443,0,0.00
108.162.195.186,443,0,0.00
108.162.195.96,443,0,0.00
108.162.195.173,443,0,0.00
108.162.195.190,443,0,0.00
108.162.195.94,443,0,0.00
108.162.195.131,443,0,0.00
108.162.195.215,443,0,0.00
108.162.195.65,443,0,0.00
108.162.195.176,443,0,0.00
108.162.195.171,443,0,0.00
108.162.195.213,443,0,0.00
108.162.195.219,443,0,0.00
108.162.195.168,443,0,0.00
108.162.195.164,443,0,0.00
108.162.195.101,443,0,0.00
108.162.195.170,443,0,0.00
108.162.195.126,443,0,0.00
108.162.195.165,443,0,0.00
108.162.195.167,443,0,0.00
108.162.195.169,443,0,0.00
108.162.195.172,443,0,0.00
108.162.195.154,443,0,0.00
108.162.195.152,443,0,0.00
108.162.195.125,443,0,0.00
108.162.195.116,443,0,0.00
108.162.195.163,443,0,0.00
108.162.195.112,443,0,0.00
108.162.195.106,443,0,0.00
108.162.195.104,443,0,0.00
108.162.195.119,443,0,0.00
108.162.195.160,443,0,0.00
108.162.195.110,443,0,0.00
108.162.195.123,443,0,0.00
108.162.195.118,443,0,0.00
108.162.195.109,443,0,0.00
108.162.195.114,443,0,0.00
108.162.195.117,443,0,0.00
108.162.195.158,443,0,0.00
108.162.195.100,443,0,0.00
108.162.195.121,443,0,0.00
108.162.195.162,443,0,0.00
108.162.195.120,443,0,0.00
108.162.195.156,443,0,0.00
108.162.195.159,443,0,0.00
108.162.195.98,443,0,0.00
108.162.195.157,443,0,0.00
108.162.195.122,443,0,0.00
108.162.195.115,443,0,0.00
108.162.195.113,443,0,0.00
108.162.195.174,443,0,0.00
108.162.195.166,443,0,0.00
108.162.195.216,443,0,0.00
108.162.195.111,443,0,0.00
108.162.195.102,443,0,0.00
108.162.195.180,443,0,0.00
108.162.195.105,443,0,0.00
108.162.195.103,443,0,0.00
108.162.195.108,443,0,0.00
108.162.195.107,443,0,0.00
108.162.195.93,443,0,0.00
108.162.195.29,443,0,0.00
108.162.195.30,443,0,0.00
108.162.195.88,443,0,0.00
108.162.195.52,443,0,0.00
108.162.195.129,443,0,0.00
108.162.195.16,443,0,0.00
108.162.195.46,443,0,0.00
108.162.195.47,443,0,0.00
108.162.192.2,443,0,0.00
108.162.195.39,443,0,0.00
108.162.195.90,443,0,0.00
108.162.195.99,443,0,0.00
108.162.195.128,443,0,0.00
108.162.195.53,443,0,0.00
108.162.195.45,443,0,0.00
108.162.195.56,443,0,0.00
108.162.195.54,443,0,0.00
108.162.195.97,443,0,0.00
108.162.195.57,443,0,0.00
108.162.195.59,443,0,0.00
108.162.195.51,443,0,0.00
108.162.195.42,443,0,0.00
108.162.195.75,443,0,0.00
108.162.195.23,443,0,0.00
108.162.195.127,443,0,0.00
108.162.195.22,443,0,0.00
108.162.195.124,443,0,0.00
108.162.195.83,443,0,0.00
108.162.195.18,443,0,0.00
108.162.195.14,443,0,0.00
108.162.195.137,443,0,0.00
108.162.195.24,443,0,0.00
108.162.195.130,443,0,0.00
108.162.195.134,443,0,0.00
108.162.195.135,443,0,0.00
108.162.195.19,443,0,0.00
108.162.195.48,443,0,0.00
108.162.195.79,443,0,0.00
108.162.195.43,443,0,0.00
108.162.195.136,443,0,0.00
108.162.195.140,443,0,0.00
108.162.195.50,443,0,0.00
108.162.195.49,443,0,0.00
108.162.195.58,443,0,0.00
108.162.195.76,443,0,0.00
108.162.195.95,443,0,0.00
108.162.195.15,443,0,0.00
108.162.195.55,443,0,0.00
108.162.195.220,443,0,0.00
108.162.195.63,443,0,0.00
108.162.195.62,443,0,0.00
108.162.195.33,443,0,0.00
108.162.195.69,443,0,0.00
108.162.195.80,443,0,0.00
108.162.195.74,443,0,0.00
108.162.195.11,443,0,0.00
108.162.195.12,443,0,0.00
108.162.195.87,443,0,0.00
108.162.195.132,443,0,0.00
108.162.195.138,443,0,0.00
108.162.195.89,443,0,0.00
108.162.195.17,443,0,0.00
108.162.195.85,443,0,0.00
108.162.195.21,443,0,0.00
108.162.195.71,443,0,0.00
108.162.195.70,443,0,0.00
108.162.195.64,443,0,0.00
108.162.195.25,443,0,0.00
108.162.195.26,443,0,0.00
108.162.195.81,443,0,0.00
108.162.195.82,443,0,0.00
108.162.195.77,443,0,0.00
108.162.195.27,443,0,0.00
108.162.195.67,443,0,0.00
108.162.195.31,443,0,0.00
108.162.195.66,443,0,0.00
108.162.195.181,443,0,0.00
108.162.195.91,443,0,0.00
108.162.195.68,443,0,0.00
108.162.195.28,443,0,0.00
108.162.195.72,443,0,0.00
108.162.195.35,443,0,0.00
108.162.192.1,443,0,0.00
108.162.195.61,443,0,0.00
108.162.195.36,443,0,0.00
104.31.16.179,443,0,0.00
104.31.16.251,443,0,0.00
104.31.16.107,443,0,0.00
104.31.16.80,443,0,0.00
104.31.16.130,443,0,0.00
104.31.16.104,443,0,0.00
104.31.16.219,443,0,0.00
104.31.16.223,443,0,0.00
104.31.16.68,443,0,0.00
104.31.16.121,443,0,0.00
104.31.16.79,443,0,0.00
104.31.16.181,443,0,0.00
104.31.16.220,443,0,0.00
104.31.16.100,443,0,0.00
104.31.16.108,443,0,0.00
104.31.16.182,443,0,0.00
104.31.16.235,443,0,0.00
104.31.16.105,443,0,0.00
104.31.16.103,443,0,0.00
104.31.16.111,443,0,0.00
104.31.16.177,443,0,0.00
104.31.16.241,443,0,0.00
104.31.16.101,443,0,0.00
104.31.16.123,443,0,0.00
104.31.16.81,443,0,0.00
104.31.16.109,443,0,0.00
104.31.16.110,443,0,0.00
104.31.16.99,443,0,0.00
104.31.16.112,443,0,0.00
104.31.16.83,443,0,0.00
104.31.16.82,443,0,0.00
104.31.16.29,443,0,0.00
104.31.16.118,443,0,0.00
104.31.16.106,443,0,0.00
104.31.16.102,443,0,0.00
104.31.16.116,443,0,0.00
104.31.16.227,443,0,0.00
104.31.16.117,443,0,0.00
104.31.16.190,443,0,0.00
104.31.16.120,443,0,0.00
104.31.16.119,443,0,0.00
104.31.16.126,443,0,0.00
104.31.16.229,443,0,0.00
104.31.16.231,443,0,0.00
104.31.16.222,443,0,0.00
104.31.16.124,443,0,0.00
104.31.16.98,443,0,0.00
104.31.16.230,443,0,0.00
104.31.16.125,443,0,0.00
104.31.16.122,443,0,0.00
104.31.16.113,443,0,0.00
104.31.16.84,443,0,0.00
104.31.16.156,443,0,0.00
104.31.16.195,443,0,0.00
104.31.16.96,443,0,0.00
104.31.16.85,443,0,0.00
104.31.16.202,443,0,0.00
104.31.16.93,443,0,0.00
104.31.16.87,443,0,0.00
104.31.16.197,443,0,0.00
104.31.16.88,443,0,0.00
104.31.16.244,443,0,0.00
104.31.16.91,443,0,0.00
104.31.16.86,443,0,0.00
104.31.16.200,443,0,0.00
104.31.16.236,443,0,0.00
104.31.16.245,443,0,0.00
104.31.16.228,443,0,0.00
104.31.16.97,443,0,0.00
104.31.16.199,443,0,0.00
104.31.16.253,443,0,0.00
104.31.16.94,443,0,0.00
104.31.16.224,443,0,0.00
104.31.16.92,443,0,0.00
104.31.16.95,443,0,0.00
104.31.16.89,443,0,0.00
104.31.16.90,443,0,0.00
104.31.16.238,443,0,0.00
